ID	Name
NC_013720	Pirellula staleyi DSM 6068
NC_006526	Zymomonas mobilis subsp. mobilis ZM4
NC_013729	Kribbella flavida DSM 17836
NC_013730	Spirosoma linguale DSM 74
NC_013739	Conexibacter woesei DSM 14684
NC_013740	Acidaminococcus fermentans DSM 20731
NC_013766	Listeria monocytogenes 08-5578
NC_013771	Cyanobacterium UCYN-A
NC_013757	Geodermatophilus obscurus DSM 43160
NC_013768	Listeria monocytogenes 08-5923
NC_013722	Xanthomonas albilineans GPE PC73
NC_013799	Hydrogenobacter thermophilus TK-6
NC_013798	Streptococcus gallolyticus UCN34
NC_013850	Klebsiella variicola At-22
NC_013851	Allochromatium vinosum DSM 180
NC_013854	Azospirillum sp. B510
NC_013861	Legionella longbeachae NSW150
NC_013889	Thioalkalivibrio sp. K90mix
NC_013890	Dehalococcoides sp. GT
NC_013891	Listeria seeligeri serovar 1/2b str. SLCC3954
NC_011420	Rhodospirillum centenum SW
NC_013894	Thermocrinis albus DSM 14484
NC_013921	Thermoanaerobacter italicus Ab9
NC_013929	Streptomyces scabiei 87.22
NC_013949	Helicobacter mustelae 12198
NC_013939	Deferribacter desulfuricans SSM1
NC_013943	Denitrovibrio acetiphilus DSM 12809
NC_013947	Stackebrandtia nassauensis DSM 44728
NC_013948	Mycoplasma agalactiae
NC_013959	Sideroxydans lithotrophicus ES-1
NC_013960	Nitrosococcus halophilus Nc4
NC_014004	Candidatus Sulcia muelleri DMIN
NC_014008	Coraliomargarita akajimensis DSM 45221
NC_014010	Candidatus Puniceispirillum marinum IMCC1322
NC_014011	Aminobacterium colombiense DSM 12261
NC_014019	Bacillus megaterium QM B1551
NC_014029	Yersinia pestis Z176003
NC_014032	Salinibacter ruber M8
NC_011744	Vibrio splendidus LGP32 chromosome 2
NC_011753	Vibrio splendidus LGP32 chromosome 1
NC_014034	Rhodobacter capsulatus SB 1003
NC_014039	Propionibacterium acnes SK137
NC_013418	Blattabacterium sp. (Periplaneta americana) str. BPLAN
NC_014117	Burkholderia sp. CCGE1002 chromosome 1
NC_014119	Burkholderia sp. CCGE1002 chromosome 3
NC_014100	Caulobacter segnis ATCC 21756
NC_014098	Kyrpidia tusciae DSM 2912
NC_014118	Burkholderia sp. CCGE1002 chromosome 2
NC_009494	Legionella pneumophila str. Corby
NC_014125	Legionella pneumophila 2300/99 Alcoy
NC_014136	Leuconostoc kimchii IMSNU 11154
NC_014147	Moraxella catarrhalis RH4
NC_014148	Planctomyces limnophilus DSM 3776
NC_014150	Brachyspira murdochii DSM 12563
NC_014151	Cellulomonas flavigena DSM 20109
NC_014152	Thermincola potens JR
NC_014158	Tsukamurella paurometabola DSM 20162
NC_014165	Thermobispora bispora DSM 43833
NC_014166	Arcobacter nitrofigilis DSM 7299
NC_014168	Segniliparus rotundus DSM 44985
NC_014169	Bifidobacterium longum subsp. longum JDM301
NC_014171	Bacillus thuringiensis BMB171
NC_014206	Geobacillus sp. C56-T3
NC_014207	Methylotenera versatilis 301
NC_014209	Thermoanaerobacter mathranii subsp. mathranii str. A3
NC_014210	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
NC_014211	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
NC_014212	Meiothermus silvanus DSM 9946
NC_014216	Desulfurivibrio alkaliphilus AHT2
NC_014218	Arcanobacterium haemolyticum DSM 20595
NC_014219	Bacillus selenitireducens MLS10
NC_014220	Syntrophothermus lipocalidus DSM 12680
NC_014225	Waddlia chondrophila WSU 86-1044
NC_014221	Truepera radiovictrix DSM 17093
NC_014217	Starkeya novella DSM 506
NC_014246	Mobiluncus curtisii ATCC 43063
NC_014248	'Nostoc azollae' 0708
NC_014251	Streptococcus pneumoniae TCH8431/19A
NC_014256	Helicobacter pylori B8
NC_014259	Acinetobacter oleivorans DR1
NC_014313	Hyphomicrobium denitrificans ATCC 51888
NC_014314	Dehalogenimonas lykanthroporepellens BL-DC-9
NC_014315	Nitrosococcus watsonii C-113
NC_014319	Leuconostoc gasicomitatum LMG 18811
NC_014323	Herbaspirillum seropedicae SmR1
NC_014306	Erwinia billingiae Eb661
NC_014330	Brachyspira pilosicoli 95/1000
NC_014335	Bacillus cereus biovar anthracis str. CI
NC_014363	Olsenella uli DSM 7084
NC_014364	Spirochaeta smaragdinae DSM 11293
NC_014365	Desulfarculus baarsii DSM 2075
NC_014370	Prevotella melaninogenica ATCC 25845 chromosome I
NC_014371	Prevotella melaninogenica ATCC 25845 chromosome II
NC_014375	Brevundimonas subvibrioides ATCC 15264
NC_014377	Thermosediminibacter oceani DSM 16646
NC_014378	Acetohalobium arabaticum DSM 5501
NC_014388	Butyrivibrio proteoclasticus B316 chromosome 2
NC_014387	Butyrivibrio proteoclasticus B316 chromosome 1
NC_014391	Micromonospora aurantiaca ATCC 27029
NC_014392	Caldicellulosiruptor obsidiansis OB47
NC_014393	Clostridium cellulovorans 743B
NC_014394	Gallionella capsiferriformans ES-2
NC_014366	Gamma proteobacterium HdN1
NC_014448	Mycoplasma hyorhinis HUB-1
NC_015690	Paenibacillus mucilaginosus KNP414
NC_015696	Francisella sp. TX077308
NC_015697	Lactobacillus reuteri SD2112
NC_015703	Runella slithyformis DSM 19594
NC_015711	Myxococcus fulvus HW-1
NC_015714	Treponema paraluiscuniculi Cuniculi A
NC_015709	Zymomonas mobilis subsp. pomaceae ATCC 29192
NC_015707	Thermotoga thermarum DSM 5069
NC_015722	Candidatus Midichloria mitochondrii IricVA
NC_015725	Mycoplasma bovis Hubei-1
NC_015737	Clostridium sp. SY8519
NC_015738	Eggerthella sp. YY7918
NC_015735	Candidatus Moranella endobia PCIT
NC_015731	Nitrosomonas sp. Is79A3
NC_015733	Pseudomonas putida S16
NC_015734	Leuconostoc sp. C2
NC_015732	Spirochaeta caldaria DSM 7334
NC_015730	Roseobacter litoralis Och 149
NC_015744	Chlamydia trachomatis L2c
NC_015757	Sulfobacillus acidophilus TPY
NC_015758	Mycobacterium africanum GM041182
NC_015759	Weissella koreensis KACC 15510
NC_012721	Burkholderia glumae BGR1 chromosome 2
NC_012724	Burkholderia glumae BGR1 chromosome 1
NC_015760	Streptococcus salivarius CCHSS3
NC_015844	Zobellia galactanivorans
NC_015846	Capnocytophaga canimorsus Cc5
NC_015848	Mycobacterium canettii CIPT 140010059
NC_015856	Collimonas fungivorans Ter331
NC_015857	Brucella pinnipedialis B2/94 chromosome 1
NC_015858	Brucella pinnipedialis B2/94 chromosome 2
NC_015859	Corynebacterium variabile DSM 44702
NC_015866	Rickettsia heilongjiangensis 054
NC_015875	Streptococcus pseudopneumoniae IS7493
NC_015913	Candidatus Arthromitus sp. SFB-mouse-Japan
NC_015914	Cyclobacterium marinum DSM 745
NC_015921	Borrelia bissettii DN127
NC_015942	Acidithiobacillus ferrivorans SS3
NC_015945	Muricauda ruestringensis DSM 13258
NC_015946	Mycoplasma putrefaciens KS1
NC_015947	Stenotrophomonas maltophilia JV3
NC_015949	Caldicellulosiruptor lactoaceticus 6A
NC_015958	Thermoanaerobacter wiegelii Rt8.B1
NC_015968	Enterobacter asburiae LF7a
NC_015966	Rhodothermus marinus SG0.5JP17-172
NC_015964	Haemophilus parainfluenzae T3T1
NC_012985	Candidatus Liberibacter asiaticus str. psy62
NC_016010	Xanthomonas axonopodis pv. citrumelo F1
NC_015975	Lactobacillus ruminis ATCC 27782
NC_015976	Sphingobium sp. SYK-6
NC_015977	Roseburia hominis A2-183
NC_015978	Lactobacillus sanfranciscensis TMW 1.1304
NC_016001	Flavobacterium branchiophilum FL-15
NC_016002	Pseudogulbenkiania sp. NH8B
NC_016012	Candidatus Arthromitus sp. SFB-rat-Yit
NC_016011	Listeria ivanovii subsp. ivanovii PAM 55
NC_016023	Bacillus coagulans 36D1
NC_016025	Candidatus Chloracidobacterium thermophilum B chromosome chromosome 2
NC_016026	Micavibrio aeruginosavorus ARL-13
NC_016027	Gluconacetobacter xylinus NBRC 3288
NC_015873	Megasphaera elsdenii DSM 20460
NC_016043	Taylorella asinigenitalis MCE3
NC_016050	Rickettsia japonica YH
NC_010280	Chlamydia trachomatis L2b/UCH-1/proctitis
NC_016146	Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR
NC_016446	Vibrio cholerae O1 str. 2010EL-1786 chromosome 2
NC_014909	Candidatus Blochmannia vafer str. BVAF
NC_016511	Propionibacterium acnes TypeIA2 P.acn31
NC_016512	Propionibacterium acnes TypeIA2 P.acn17
NC_016513	Aggregatibacter actinomycetemcomitans ANH9381
NC_016514	Enterobacter cloacae EcWSU1
NC_016516	Propionibacterium acnes TypeIA2 P.acn33
NC_016147	Pseudoxanthomonas spadix BD-a59
NC_016616	Dechlorosoma suillum PS
NC_016620	Bacteriovorax marinus SJ
NC_016621	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu
NC_016622	Azospirillum lipoferum 4B
NC_016627	Clostridium clariflavum DSM 19732
NC_016629	Desulfovibrio africanus str. Walvis Bay
NC_016630	Filifactor alocis ATCC 35896
NC_016631	Granulicella mallensis MP5ACTX8
NC_016632	Serratia symbiotica str. 'Cinara cedri'
NC_016633	Sphaerochaeta pleomorpha str. Grapes
NC_016638	Mycoplasma haemocanis str. Illinois
NC_016641	Paenibacillus terrae HPL-003
NC_016745	Oceanimonas sp. GK1
NC_016749	Streptococcus macedonicus ACA-DC 198
NC_016751	Marinitoga piezophila KA3
NC_016593	Geobacillus thermoleovorans CCB_US3_UF5
NC_016599	Owenweeksia hongkongensis DSM 17368
NC_016602	Vibrio furnissii NCTC 11218 chromosome 1
NC_016628	Vibrio furnissii NCTC 11218 chromosome 2
NC_016614	Vibrio sp. EJY3 chromosome 2
NC_016781	Corynebacterium pseudotuberculosis 3/99-5
NC_016782	Corynebacterium diphtheriae 241
NC_016783	Corynebacterium diphtheriae INCA 402
NC_016785	Corynebacterium diphtheriae CDCE 8392
NC_016787	Corynebacterium diphtheriae HC03
NC_016789	Corynebacterium diphtheriae PW8
NC_016790	Corynebacterium diphtheriae VA01
NC_016777	Brucella abortus A13334 chromosome 2
NC_016795	Brucella abortus A13334 chromosome 1
NC_016778	Brucella canis HSK A52141 chromosome 1
NC_016796	Brucella canis HSK A52141 chromosome 2
NC_016775	Brucella suis VBI22 chromosome II
NC_016797	Brucella suis VBI22 chromosome I
NC_016798	Chlamydia trachomatis A2497
NC_016800	Corynebacterium diphtheriae BH8
NC_016801	Corynebacterium diphtheriae C7 (beta)
NC_016802	Corynebacterium diphtheriae HC02
NC_016590	Burkholderia sp. YI23 chromosome 3
NC_016605	Pediococcus claussenii ATCC BAA-344
NC_016625	Burkholderia sp. YI23 chromosome 2
NC_016589	Burkholderia sp. YI23 chromosome 1
NC_016807	Mycoplasma pneumoniae 309
NC_016809	Haemophilus influenzae 10810
NC_016908	Rickettsia rickettsii str. Colombia
NC_016909	Rickettsia rickettsii str. Arizona
NC_016911	Rickettsia rickettsii str. Hauke
NC_016829	Mycoplasma hyorhinis GDL-1
NC_016844	Treponema pallidum subsp. pallidum DAL-1
NC_016893	Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)
NC_016913	Rickettsia rickettsii str. Brazil
NC_016914	Rickettsia rickettsii str. Hino
NC_016915	Rickettsia rickettsii str. Hlp#2
NC_016929	Rickettsia canadensis str. CA410
NC_016826	Streptococcus infantarius subsp. infantarius CJ18
NC_016930	Rickettsia philipii str. 364D
NC_016931	Rickettsia massiliae str. AZT80
NC_016945	Vibrio cholerae IEC224 chromosome II
NC_017048	Rickettsia prowazekii str. GvV257
NC_017049	Rickettsia prowazekii str. Chernikova
NC_017050	Rickettsia prowazekii str. Katsinyian
NC_017051	Rickettsia prowazekii str. Dachau
NC_017056	Rickettsia prowazekii str. BuV67-CWPP
NC_017057	Rickettsia prowazekii str. RpGvF24
NC_017066	Rickettsia typhi str. TH1527
NC_017062	Rickettsia typhi str. B9991CWPP
NC_017177	Clostridium difficile BI1
NC_017154	Yersinia pestis D106004
NC_017160	Yersinia pestis D182038
NC_017161	Hydrogenobacter thermophilus TK-6
NC_017162	Acinetobacter baumannii 1656-2
NC_017167	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1
NC_017168	Yersinia pestis A1122
NC_017187	Arcobacter butzleri ED-1
NC_017188	Bacillus amyloliquefaciens TA208
NC_017190	Bacillus amyloliquefaciens LL3
NC_017191	Bacillus amyloliquefaciens XH7
NC_017192	Arcobacter sp. L
NC_017195	Bacillus subtilis subsp. subtilis str. RO-NN-1
NC_017200	Bacillus thuringiensis serovar finitimus YBT-020
NC_017208	Bacillus thuringiensis serovar chinensis CT-43
NC_017214	Bifidobacterium animalis subsp. lactis BB-12
NC_017215	Bifidobacterium animalis subsp. lactis CNCM I-2494
NC_017217	Bifidobacterium animalis subsp. lactis V9
NC_017219	Bifidobacterium longum subsp. infantis ATCC 15697
NC_017221	Bifidobacterium longum subsp. longum KACC 91563
NC_017223	Bordetella pertussis CS
NC_017238	Borrelia afzelii PKo
NC_017243	Brachyspira intermedia PWS/A
NC_017247	Brucella melitensis M5-90 chromosome chromosome II
NC_017249	Bradyrhizobium japonicum USDA 6
NC_017250	Brucella suis 1330 chromosome II
NC_017251	Brucella suis 1330 chromosome I
NC_017252	Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum)
NC_017253	Buchnera aphidicola str. JF99 (Acyrthosiphon pisum)
NC_017254	Buchnera aphidicola str. JF98 (Acyrthosiphon pisum)
NC_017255	Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)
NC_017256	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)
NC_017259	Buchnera aphidicola str. Ua (Uroleucon ambrosiae)
NC_017047	Rahnella aquatilis HX2
NC_017059	Rhodospirillum photometricum DSM 122
NC_017061	Bacillus amyloliquefaciens subsp. plantarum YAU B9601-Y2
NC_017244	Brucella melitensis M28 chromosome chromosome 1
NC_017245	Brucella melitensis M28 chromosome chromosome 2
NC_017267	Xanthomonas oryzae pv. oryzicola BLS256
NC_017269	Vibrio cholerae LMA3984-4 chromosome II
NC_017270	Vibrio cholerae LMA3984-4 chromosome chromosome I
NC_017271	Xanthomonas campestris pv. raphani 756C
NC_017272	Thermus thermophilus SG0.5JP17-16
NC_017277	Synechocystis sp. PCC 6803
NC_017278	Thermus sp. CCB_US3_UF1
NC_017280	Campylobacter jejuni subsp. jejuni M1
NC_017281	Campylobacter jejuni subsp. jejuni S3
NC_017248	Brucella melitensis NI chromosome chromosome I
NC_017283	Brucella melitensis NI chromosome chromosome II
NC_017279	Campylobacter jejuni subsp. jejuni IA3902
NC_017285	Chlamydophila pneumoniae LPCoLN
NC_017292	Chlamydophila psittaci 02DC15
NC_017294	Candidatus Arthromitus sp. SFB-mouse-Yit
NC_017295	Clostridium acetobutylicum EA 2018
NC_017297	Clostridium botulinum F str. 230613
NC_017300	Corynebacterium pseudotuberculosis 1002
NC_017301	Corynebacterium pseudotuberculosis C231
NC_017303	Corynebacterium pseudotuberculosis I19
NC_017305	Corynebacterium pseudotuberculosis PAT10
NC_017316	Enterococcus faecalis OG1RF
NC_017317	Corynebacterium ulcerans 809
NC_017312	Enterococcus faecalis 62
NC_017322	Sinorhizobium meliloti BL225C
NC_017325	Sinorhizobium meliloti SM11
NC_017328	Shigella flexneri 2002017
NC_017343	Staphylococcus aureus subsp. aureus ECT-R 2
NC_017342	Staphylococcus aureus subsp. aureus TCH60
NC_017347	Staphylococcus aureus subsp. aureus T0131
NC_017354	Helicobacter pylori 52
NC_017357	Helicobacter pylori 908
NC_017358	Helicobacter pylori Cuz20
NC_017359	Helicobacter pylori Sat464
NC_017360	Helicobacter pylori 35A
NC_017362	Helicobacter pylori Lithuania75
NC_017365	Helicobacter pylori F30
NC_017366	Helicobacter pylori F32
NC_017368	Helicobacter pylori F16
NC_017371	Helicobacter pylori Gambia94/24
NC_017372	Helicobacter pylori India7
NC_017361	Helicobacter pylori SouthAfrica7
NC_017374	Helicobacter pylori 2017
NC_017375	Helicobacter pylori 83
NC_017376	Helicobacter pylori SNT49
NC_017378	Helicobacter pylori Puno120
NC_017379	Helicobacter pylori Puno135
NC_017381	Helicobacter pylori 2018
NC_017387	Acinetobacter baumannii TCDC-AB0715
NC_017429	Chlamydia trachomatis G/9768
NC_017430	Chlamydia trachomatis G/11222
NC_017431	Chlamydia trachomatis E/11023
NC_017432	Chlamydia trachomatis G/9301
NC_017434	Chlamydia trachomatis D-EC
NC_017436	Chlamydia trachomatis D-LC
NC_017439	Chlamydia trachomatis E/150
NC_017440	Chlamydia trachomatis G/11074
NC_017367	Helicobacter pylori F57
NC_017437	Chlamydia trachomatis A2497
NC_017501	Neisseria meningitidis 8013
NC_017502	Mycoplasma gallisepticum str. R(high)
NC_017503	Mycoplasma gallisepticum str. F
NC_017504	Mycoplasma pneumoniae FH
NC_017505	Neisseria meningitidis alpha710
NC_017506	Marinobacter adhaerens HP15
NC_017509	Mycoplasma hyopneumoniae 168
NC_017511	Neisseria gonorrhoeae TCDC-NG08107
NC_017512	Neisseria meningitidis WUE 2594
NC_017513	Neisseria meningitidis G2136
NC_017514	Neisseria meningitidis M01-240149
NC_017304	Clostridium thermocellum DSM 1313
NC_017351	Staphylococcus aureus subsp. aureus 11819-97
NC_017353	Staphylococcus lugdunensis N920143
NC_017445	Erwinia sp. Ejp617
NC_017448	Fibrobacter succinogenes subsp. succinogenes S85
NC_017450	Francisella cf. novicida Fx1
NC_017453	Francisella tularensis subsp. tularensis NE061598
NC_017455	Halanaerobium praevalens DSM 2228
NC_017456	Gardnerella vaginalis HMP9231
NC_017462	Corynebacterium pseudotuberculosis 267
NC_017464	Ignavibacterium album JCM 16511
NC_017465	Lactobacillus fermentum CECT 5716
NC_017467	Lactobacillus helveticus H10
NC_017469	Lactobacillus delbrueckii subsp. bulgaricus 2038
NC_017470	Lactobacillus amylovorus GRL1118
NC_017473	Lactobacillus casei LC2W
NC_017477	Lactobacillus johnsonii DPC 6026
NC_017482	Lactobacillus rhamnosus GG
NC_017486	Lactococcus lactis subsp. lactis CV56
NC_017490	Lactococcus garvieae Lg2
NC_017491	Lactobacillus rhamnosus ATCC 8530
NC_017492	Lactococcus lactis subsp. cremoris A76
NC_017481	Lactobacillus salivarius CECT 5713
NC_017515	Neisseria meningitidis M04-240196
NC_017516	Neisseria meningitidis H44/76
NC_017517	Neisseria meningitidis M01-240355
NC_017518	Neisseria meningitidis NZ-05/33
NC_017520	Mycoplasma haemofelis Ohio2
NC_017522	Mycobacterium tuberculosis CCDC5180
NC_017523	Mycobacterium tuberculosis CCDC5079
NC_017524	Mycobacterium tuberculosis CTRI-2
NC_017529	Listeria monocytogenes L99
NC_017530	Pseudomonas putida BIRD-1
NC_017532	Pseudomonas stutzeri DSM 4166
NC_017534	Propionibacterium acnes 266
NC_017542	Paenibacillus polymyxa M1 main
NC_017544	Listeria monocytogenes 10403S
NC_017545	Listeria monocytogenes J0161
NC_017548	Pseudomonas aeruginosa M18
NC_017550	Propionibacterium acnes ATCC 11828
NC_017551	Leptospira interrogans serovar Lai str. IPAV chromosome chromosome 1
NC_017552	Leptospira interrogans serovar Lai str. IPAV chromosome chromosome 2
NC_017560	Rickettsia prowazekii Rp22
NC_017562	Xylella fastidiosa subsp. fastidiosa GB514
NC_017563	Streptococcus thermophilus ND03
NC_016510	Flavobacterium columnare ATCC 49512
NC_017568	Staphylococcus pseudintermedius ED99
NC_017569	Riemerella anatipestifer RA-GD
NC_017571	Shewanella baltica BA175
NC_017574	Ralstonia solanacearum Po82
NC_017576	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
NC_017579	Shewanella baltica OS117
NC_017581	Streptococcus thermophilus JIM 8232
NC_017582	Streptococcus equi subsp. zooepidemicus ATCC 35246
NC_017584	Rhodospirillum rubrum F11
NC_017586	Streptomyces cattleya NRRL 8057 = DSM 46488
NC_017587	Thermus thermophilus JL-18
NC_017617	Streptococcus suis GZ1
NC_017618	Streptococcus suis JS14
NC_017619	Streptococcus suis SS12
NC_017620	Streptococcus suis D9
NC_017621	Streptococcus suis D12
NC_017622	Streptococcus suis A7
NC_017625	Escherichia coli DH1
NC_017632	Escherichia coli UM146
NC_017641	Escherichia coli UMNK88
NC_017644	Escherichia coli NA114
NC_017646	Escherichia coli O7:K1 str. CE10
NC_017668	Halobacillus halophilus DSM 2266
NC_017671	Stenotrophomonas maltophilia D457
NC_017728	Listeria monocytogenes 07PF0776
NC_017729	Bacillus anthracis str. H9401
NC_017730	Corynebacterium pseudotuberculosis 31
NC_017731	Providencia stuartii MRSN 2154
NC_017733	Helicobacter pylori HUP-B14
NC_017735	Helicobacter cetorum MIT 99-5656
NC_017737	Helicobacter cetorum MIT 00-7128
NC_017739	Helicobacter pylori Shi417
NC_017740	Helicobacter pylori Shi169
NC_017741	Helicobacter pylori Shi112
NC_017742	Helicobacter pylori PeCan18
NC_017743	Bacillus sp. JS
NC_017761	Helicobacter cinaedi PAGU611
NC_017763	Staphylococcus aureus subsp. aureus HO 5096 0412
NC_017764	Pasteurella multocida subsp. multocida str. 3480
NC_017765	Streptomyces hygroscopicus subsp. jinggangensis 5008
NC_017803	Actinoplanes sp. SE50/110
NC_017808	Borrelia crocidurae str. Achema
NC_017831	Burkholderia pseudomallei 1026b chromosome 1
NC_017832	Burkholderia pseudomallei 1026b chromosome 2
NC_017846	Aggregatibacter actinomycetemcomitans D7S-1
NC_017857	Methylophaga sp. JAM1
NC_017856	Methylophaga sp. JAM7
NC_017860	Prevotella intermedia 17 chromosome chromosome I
NC_017861	Prevotella intermedia 17 chromosome chromosome II
NC_017306	Corynebacterium pseudotuberculosis 42/02-A
NC_017307	Corynebacterium pseudotuberculosis CIP 52.97
NC_017308	Corynebacterium pseudotuberculosis 1/06-A
NC_017310	Desulfovibrio vulgaris RCH1
NC_017535	Propionibacterium acnes 6609
NC_017333	Staphylococcus aureus subsp. aureus ST398
NC_017591	Streptococcus pneumoniae INV104
NC_017592	Streptococcus pneumoniae OXC141
NC_017593	Streptococcus pneumoniae INV200
NC_017594	Streptococcus salivarius 57.I
NC_017349	Staphylococcus aureus subsp. aureus LGA251
NC_017382	Helicobacter pylori 51
NC_017595	Streptococcus salivarius JIM8777
NC_017768	Streptococcus mutans LJ23
NC_017770	Solitalea canadensis DSM 3403
NC_017866	Bifidobacterium animalis subsp. lactis B420
NC_017867	Bifidobacterium animalis subsp. lactis Bi-07
NC_017449	Francisella cf. novicida 3523
NC_017403	Borrelia burgdorferi JD1
NC_017904	Mycobacterium sp. MOTT36Y
NC_017905	Streptococcus parasanguinis FW213
NC_017909	Francisella noatunensis subsp. orientalis str. Toba 04
NC_017910	Escherichia blattae DSM 4481
NC_017911	Pseudomonas fluorescens A506
NC_017920	Burkholderia sp. KJ006 chromosome 1
NC_017921	Burkholderia sp. KJ006 chromosome 2
NC_017922	Burkholderia sp. KJ006 chromosome 3
NC_017924	Blattabacterium sp. (Blaberus giganteus)
NC_017926	Helicobacter pylori XZ274
NC_017927	Streptococcus thermophilus MN-ZLW-002
NC_017934	Mesotoga prima MesG1.Ag.4.2
NC_017945	Corynebacterium pseudotuberculosis 258
NC_017949	Lactococcus lactis subsp. cremoris NZ9000
NC_017950	Streptococcus suis ST1
NC_017951	Chlamydia trachomatis F/SW4
NC_017952	Chlamydia trachomatis E/SW3
NC_017953	Chlamydia trachomatis F/SW5
NC_017955	Modestobacter marinus
NC_017960	Enterococcus faecium DO
NC_017964	Advenella kashmirensis WT001
NC_017956	Tistrella mobilis KA081020-065
NC_017992	Thermoanaerobacterium saccharolyticum JW/SL-YS485
NC_017999	Bifidobacterium bifidum BGN4
NC_018002	Sulfurospirillum barnesii SES-3
NC_018010	Belliella baltica DSM 15883
NC_018011	Alistipes finegoldii DSM 17242
NC_018012	Thiocystis violascens DSM 198
NC_018013	Aequorivita sublithincola DSM 14238
NC_018014	Terriglobus roseus DSM 18391
NC_014796	Chlamydophila psittaci RD1
NC_017521	Mycoplasma leachii 99/014/6
NC_018016	Ornithobacterium rhinotracheale DSM 15997
NC_018017	Desulfitobacterium dehalogenans ATCC 51507
NC_018018	Flexibacter litoralis DSM 6794
NC_018020	Turneriella parva DSM 21527
NC_018024	Anaerobaculum mobile DSM 13181
NC_018025	Desulfomonile tiedjei DSM 6799
NC_018027	Mycobacterium chubuense NBB4
NC_018028	Pseudomonas stutzeri CCUG 29243
NC_018073	Streptococcus intermedius JTH08
NC_018077	Mycoplasma bovis HB0801
NC_018078	Mycobacterium tuberculosis KZN 605
NC_018081	Enterococcus hirae ATCC 9790
NC_018065	Solibacillus silvestris StLB046
NC_017986	Pseudomonas putida ND6
NC_018089	Streptococcus mutans GS-5
NC_018139	Legionella pneumophila subsp. pneumophila
NC_018145	Zymomonas mobilis subsp. mobilis ATCC 29191
NC_018149	Mycoplasma wenyonii str. Massachusetts
NC_018150	Mycobacterium massiliense str. GO 06
NC_018177	Pseudomonas stutzeri DSM 10701
NC_018178	Melioribacter roseus P3M
NC_018219	Candidatus Mycoplasma haemolamae str. Purdue
NC_018220	Pseudomonas putida DOT-T1E
NC_018221	Enterococcus faecalis D32
NC_018266	Amycolatopsis mediterranei S699
NC_018268	Marinobacter sp. BSs20148
NC_018290	Phaeobacter gallaeciensis DSM 17395
NC_018416	Candidatus Carsonella ruddii HC isolate Thao2000
NC_018420	Secondary endosymbiont of Heteropsylla cubana
NC_018286	Phaeobacter gallaeciensis 2.10
NC_018406	Mycoplasma gallisepticum VA94_7994-1-7P
NC_018407	Mycoplasma gallisepticum NC95_13295-2-2P
NC_018408	Mycoplasma gallisepticum NC96_1596-4-2P
NC_018409	Mycoplasma gallisepticum NY01_2001.047-5-1P
NC_018410	Mycoplasma gallisepticum WI01_2001.043-13-2P
NC_018411	Mycoplasma gallisepticum NC06_2006.080-5-2P
NC_018412	Mycoplasma gallisepticum CA06_2006.052-5-2P
NC_018413	Mycoplasma gallisepticum NC08_2008.031-4-3P
NC_018267	Wolbachia endosymbiont of Onchocerca ochengi
NC_018495	Mycoplasma genitalium M2321
NC_018496	Mycoplasma genitalium M6282
NC_018497	Mycoplasma genitalium M6320
NC_018498	Mycoplasma genitalium M2288
NC_018491	Bacillus cereus FRI-35
NC_018513	Burkholderia cepacia GG4 chromosome 1
NC_018514	Burkholderia cepacia GG4 chromosome 2
NC_018515	Desulfosporosinus meridiei DSM 13257
NC_018507	Candidatus Portiera aleyrodidarum BT-B
NC_018485	Methylocystis sp. SC2
NC_018526	Streptococcus suis S735
NC_018524	Nocardiopsis alba ATCC BAA-2165
NC_018528	Lactobacillus helveticus R0052
NC_018527	Burkholderia pseudomallei BPC006 chromosome I
NC_018529	Burkholderia pseudomallei BPC006 chromosome II
NC_018531	Arthrobacter sp. Rue61a
NC_018533	Bartonella quintana RM-11
NC_018581	Gordonia sp. KTR9
NC_018587	Listeria monocytogenes SLCC2755
NC_018588	Listeria monocytogenes SLCC2372
NC_018591	Listeria monocytogenes serotype 7 str. SLCC2482
NC_018590	Listeria monocytogenes SLCC2376
NC_018593	Listeria monocytogenes SLCC7179
NC_018607	Brachyspira pilosicoli B2904
NC_018584	Listeria monocytogenes ATCC 19117
NC_018585	Listeria monocytogenes SLCC2378
NC_018586	Listeria monocytogenes SLCC2540
NC_018589	Listeria monocytogenes SLCC2479
NC_018610	Lactobacillus buchneri CD034
NC_018612	Mycobacterium indicus pranii MTCC 9506
NC_018625	Chlamydia psittaci CP3
NC_018626	Chlamydia psittaci NJ1
NC_018627	Chlamydia psittaci MN
NC_018632	Alteromonas macleodii ATCC 27126
NC_018631	Leuconostoc gelidum JB7
NC_018642	Listeria monocytogenes L312
NC_018643	Alpha proteobacterium HIMB5
NC_018644	Alpha proteobacterium HIMB59
NC_018646	Streptococcus agalactiae GD201008-001
